"TIME","TADNOM","DOSEMGKG","DOSEMG","WT","DATA","COMP","C","TYPE"
89.9166666666667,90,10,0.25,25,1,"SPS",143.21504557086,0
90.55,90,10,0.25,25,1,"SPS",367.199823828149,0
91,90,10,0.26,26,1,"SPS",24.9370371598253,0
178.75,180,10,0.3,30,1,"SPS",75.6457770541373,0
179.166666666667,180,10,0.29,29,1,"SPS",7.19749802381742,0
179.383333333333,180,10,0.3,30,1,"SPS",10.6354893014489,0
179.583333333333,180,10,0.29,29,1,"SPS",40.1705736420367,0
179.766666666667,180,10,0.32,32,1,"SPS",21.3672544527372,0
297.783333333333,300,10,0.27,27,1,"SPS",15.6008972665491,0
298.416666666667,300,10,0.26,26,1,"SPS",14.314807902407,0
299.7,300,10,0.29,29,1,"SPS",14.0933833400786,0
300.083333333333,300,10,0.27,27,1,"SPS",8.56177569629849,0
300.466666666667,300,10,0.28,28,1,"SPS",4.48712624518679,0
479.15,480,10,0.25,25,1,"SPS",11.9315849338435,0
479.416666666667,480,10,0.27,27,1,"SPS",4.84551463647913,0
480,480,10,0.32,32,1,"SPS",4.39943604438058,0
480.083333333333,480,10,0.28,28,1,"SPS",4.52521361211208,0
480.516666666667,480,10,0.26,26,1,"SPS",3.01661614853565,0
1.94333333333333,2,0.5,0.0148,29.6,1,"PA",278.662893970405,1
9.91,10,0.5,0.0167,33.4,1,"PA",193.140031376553,1
18.85,20,0.5,0.0138,27.6,1,"PA",88.1485307160241,1
45.0666666666667,45,0.5,0.016,32,1,"PA",39.7626812171837,1
60.3433333333333,60,0.5,0.0146,29.2,1,"PA",59.1936934833779,1
90.2666666666667,90,0.5,0.0141,28.2,1,"PA",14.8606662250101,1
180.206666666667,180,0.5,0.0152,30.4,1,"PA",2.37734499069625,1
300.493333333333,300,0.5,0.0158,31.6,1,"PA",1.28380473617128,1
2.05333333333333,2,1.5,0.0465,31,1,"PA",9922.03808966408,1
9.95333333333333,10,1.5,0.0423,28.2,1,"PA",1815.53756113513,1
19.95,20,1.5,0.0477,31.8,1,"PA",1549.77343247611,1
44.8866666666667,45,1.5,0.0432,28.8,1,"PA",788.826348130721,1
60.0666666666667,60,1.5,0.0417,27.8,1,"PA",336.051087998409,1
90.01,90,1.5,0.0408,27.2,1,"PA",107.312096616429,1
180.043333333333,180,1.5,0.0438,29.2,1,"PA",17.5387461471555,1
299.946666666667,300,1.5,0.0438,29.2,1,"PA",4.95210115273296,1
2.10666666666667,2,5,0.15,30,1,"PA",13993.0141094387,1
9.57333333333333,10,5,0.142,28.4,1,"PA",4897.05788288046,1
19.8366666666667,20,5,0.138,27.6,1,"PA",2867.23872441023,1
44.5366666666667,45,5,0.154,30.8,1,"PA",529.456220821692,1
59.8033333333333,60,5,0.138,27.6,1,"PA",335.671948082947,1
89.9133333333333,90,5,0.147,29.4,1,"PA",240.21982567329,1
180.013333333333,180,5,0.137,27.4,1,"PA",70.0564876357765,1
300.033333333333,300,5,0.14,28,1,"PA",15.4943818218485,1
479.83,480,5,0.139,27.8,1,"PA",10.5943920695836,1
2.19333333333333,2,10,0.296,29.6,1,"PA",17762.7830410344,1
10.37,10,10,0.276,27.6,1,"PA",3686.77734609041,1
19.2733333333333,20,10,0.264,26.4,1,"PA",2974.13360219132,1
44.91,45,10,0.272,27.2,1,"PA",719.982006498876,1
59.79,60,10,0.258,25.8,1,"PA",395.263324376419,1
90.2166666666667,90,10,0.252,25.2,1,"PA",265.104681956251,1
179.33,180,10,0.3,30,1,"PA",40.5319713009353,1
299.29,300,10,0.274,27.4,1,"PA",19.7820716512689,1
479.833333333333,480,10,0.276,27.6,1,"PA",5.4707351337154,1
1.94333333333333,2,0.5,0.0148,29.6,1,"BRA",NA,1
9.91,10,0.5,0.0167,33.4,1,"BRA",NA,1
18.85,20,0.5,0.0138,27.6,1,"BRA",NA,1
45.0666666666667,45,0.5,0.016,32,1,"BRA",NA,1
60.3433333333333,60,0.5,0.0146,29.2,1,"BRA",NA,1
90.2666666666667,90,0.5,0.0141,28.2,1,"BRA",NA,1
180.206666666667,180,0.5,0.0152,30.4,1,"BRA",NA,1
300.493333333333,300,0.5,0.0158,31.6,1,"BRA",NA,1
2.05333333333333,2,1.5,0.0465,31,1,"BRA",NA,1
9.95333333333333,10,1.5,0.0423,28.2,1,"BRA",NA,1
19.95,20,1.5,0.0477,31.8,1,"BRA",NA,1
44.8866666666667,45,1.5,0.0432,28.8,1,"BRA",NA,1
60.0666666666667,60,1.5,0.0417,27.8,1,"BRA",NA,1
90.01,90,1.5,0.0408,27.2,1,"BRA",NA,1
180.043333333333,180,1.5,0.0438,29.2,1,"BRA",NA,1
299.946666666667,300,1.5,0.0438,29.2,1,"BRA",NA,1
2.10666666666667,2,5,0.15,30,1,"BRA",108.462972738852,1
9.57333333333333,10,5,0.142,28.4,1,"BRA",42.383273202914,1
19.8366666666667,20,5,0.138,27.6,1,"BRA",27.9182594377072,1
44.5366666666667,45,5,0.154,30.8,1,"BRA",14.4024098537882,1
59.8033333333333,60,5,0.138,27.6,1,"BRA",6.74434946476857,1
89.9133333333333,90,5,0.147,29.4,1,"BRA",5.78065663479357,1
180.013333333333,180,5,0.137,27.4,1,"BRA",NA,1
300.033333333333,300,5,0.14,28,1,"BRA",NA,1
479.83,480,5,0.139,27.8,1,"BRA",NA,1
2.19333333333333,2,10,0.296,29.6,1,"BRA",322.474893688367,1
10.37,10,10,0.276,27.6,1,"BRA",86.1350373383846,1
19.2733333333333,20,10,0.264,26.4,1,"BRA",56.5175575732735,1
44.91,45,10,0.272,27.2,1,"BRA",14.7535939222221,1
59.79,60,10,0.258,25.8,1,"BRA",12.9077606470483,1
90.2166666666667,90,10,0.252,25.2,1,"BRA",24.44167037245,1
179.33,180,10,0.3,30,1,"BRA",7.19068536864343,1
299.29,300,10,0.274,27.4,1,"BRA",NA,1
479.833333333333,480,10,0.276,27.6,1,"BRA",NA,1
1.94333333333333,2,0.5,0.0148,29.6,1,"LVR",57.159853942477,1
9.91,10,0.5,0.0167,33.4,1,"LVR",77.7863891984313,1
18.85,20,0.5,0.0138,27.6,1,"LVR",48.3638239329838,1
45.0666666666667,45,0.5,0.016,32,1,"LVR",37.0139357093441,1
60.3433333333333,60,0.5,0.0146,29.2,1,"LVR",20.9645920945023,1
90.2666666666667,90,0.5,0.0141,28.2,1,"LVR",18.0997222947181,1
180.206666666667,180,0.5,0.0152,30.4,1,"LVR",12.3882459623107,1
300.493333333333,300,0.5,0.0158,31.6,1,"LVR",12.1864526996961,1
2.05333333333333,2,1.5,0.0465,31,1,"LVR",162.237544305175,1
9.95333333333333,10,1.5,0.0423,28.2,1,"LVR",110.890369961667,1
19.95,20,1.5,0.0477,31.8,1,"LVR",81.4613276563391,1
44.8866666666667,45,1.5,0.0432,28.8,1,"LVR",44.6856153381726,1
60.0666666666667,60,1.5,0.0417,27.8,1,"LVR",24.2958497551165,1
90.01,90,1.5,0.0408,27.2,1,"LVR",23.0743063034941,1
180.043333333333,180,1.5,0.0438,29.2,1,"LVR",13.6149017442583,1
299.946666666667,300,1.5,0.0438,29.2,1,"LVR",9.91274606767875,1
2.10666666666667,2,5,0.15,30,1,"LVR",842.031143636617,1
9.57333333333333,10,5,0.142,28.4,1,"LVR",651.580782289397,1
19.8366666666667,20,5,0.138,27.6,1,"LVR",455.2631359491,1
44.5366666666667,45,5,0.154,30.8,1,"LVR",176.319806641016,1
59.8033333333333,60,5,0.138,27.6,1,"LVR",114.275703876309,1
89.9133333333333,90,5,0.147,29.4,1,"LVR",69.5155571816594,1
180.013333333333,180,5,0.137,27.4,1,"LVR",19.1254859453692,1
300.033333333333,300,5,0.14,28,1,"LVR",16.1650917195715,1
479.83,480,5,0.139,27.8,1,"LVR",13.8288711098681,1
2.19333333333333,2,10,0.296,29.6,1,"LVR",5017.22994167782,1
10.37,10,10,0.276,27.6,1,"LVR",1909.2475456107,1
19.2733333333333,20,10,0.264,26.4,1,"LVR",1720.36689438216,1
44.91,45,10,0.272,27.2,1,"LVR",471.53974601572,1
59.79,60,10,0.258,25.8,1,"LVR",297.754576027342,1
90.2166666666667,90,10,0.252,25.2,1,"LVR",177.878601486498,1
179.33,180,10,0.3,30,1,"LVR",28.9959406168156,1
299.29,300,10,0.274,27.4,1,"LVR",26.0507899887999,1
479.833333333333,480,10,0.276,27.6,1,"LVR",14.1344329712521,1
1.94333333333333,2,0.5,0.0148,29.6,1,"MSC",10.9022161003826,1
9.91,10,0.5,0.0167,33.4,1,"MSC",10.9164428596785,1
18.85,20,0.5,0.0138,27.6,1,"MSC",11.3585590573508,1
45.0666666666667,45,0.5,0.016,32,1,"MSC",6.65105169793623,1
60.3433333333333,60,0.5,0.0146,29.2,1,"MSC",6.68397585835944,1
90.2666666666667,90,0.5,0.0141,28.2,1,"MSC",0.772166351865422,1
180.206666666667,180,0.5,0.0152,30.4,1,"MSC",2.07451373204631,1
300.493333333333,300,0.5,0.0158,31.6,1,"MSC",NA,1
2.05333333333333,2,1.5,0.0465,31,1,"MSC",252.83793773412,1
9.95333333333333,10,1.5,0.0423,28.2,1,"MSC",176.62157353453,1
19.95,20,1.5,0.0477,31.8,1,"MSC",175.034292631009,1
44.8866666666667,45,1.5,0.0432,28.8,1,"MSC",91.0537905467268,1
60.0666666666667,60,1.5,0.0417,27.8,1,"MSC",59.9268320370666,1
90.01,90,1.5,0.0408,27.2,1,"MSC",45.7473316632709,1
180.043333333333,180,1.5,0.0438,29.2,1,"MSC",6.82870695102319,1
299.946666666667,300,1.5,0.0438,29.2,1,"MSC",NA,1
2.10666666666667,2,5,0.15,30,1,"MSC",293.657298792345,1
9.57333333333333,10,5,0.142,28.4,1,"MSC",255.574976235203,1
19.8366666666667,20,5,0.138,27.6,1,"MSC",244.113270422425,1
44.5366666666667,45,5,0.154,30.8,1,"MSC",46.915804751557,1
59.8033333333333,60,5,0.138,27.6,1,"MSC",31.1268738875835,1
89.9133333333333,90,5,0.147,29.4,1,"MSC",18.4316768945634,1
180.013333333333,180,5,0.137,27.4,1,"MSC",1.9333712566288,1
300.033333333333,300,5,0.14,28,1,"MSC",NA,1
479.83,480,5,0.139,27.8,1,"MSC",NA,1
2.19333333333333,2,10,0.296,29.6,1,"MSC",397.892812253682,1
10.37,10,10,0.276,27.6,1,"MSC",483.250243324715,1
19.2733333333333,20,10,0.264,26.4,1,"MSC",433.204838344186,1
44.91,45,10,0.272,27.2,1,"MSC",168.878451305764,1
59.79,60,10,0.258,25.8,1,"MSC",105.347444543106,1
90.2166666666667,90,10,0.252,25.2,1,"MSC",61.3505124302721,1
179.33,180,10,0.3,30,1,"MSC",4.79455378548602,1
299.29,300,10,0.274,27.4,1,"MSC",2.51348043993456,1
479.833333333333,480,10,0.276,27.6,1,"MSC",NA,1
1.94333333333333,2,0.5,0.0148,29.6,1,"HRT",20.3642834142322,1
9.91,10,0.5,0.0167,33.4,1,"HRT",5.27655051838839,1
18.85,20,0.5,0.0138,27.6,1,"HRT",5.59318636251928,1
45.0666666666667,45,0.5,0.016,32,1,"HRT",2.10915866712823,1
60.3433333333333,60,0.5,0.0146,29.2,1,"HRT",1.29708034485664,1
90.2666666666667,90,0.5,0.0141,28.2,1,"HRT",0.916463376586681,1
180.206666666667,180,0.5,0.0152,30.4,1,"HRT",0.388554075768616,1
300.493333333333,300,0.5,0.0158,31.6,1,"HRT",0.481541856155493,1
2.05333333333333,2,1.5,0.0465,31,1,"HRT",282.040086669136,1
9.95333333333333,10,1.5,0.0423,28.2,1,"HRT",42.149480398951,1
19.95,20,1.5,0.0477,31.8,1,"HRT",35.5159647248103,1
44.8866666666667,45,1.5,0.0432,28.8,1,"HRT",20.2996162276822,1
60.0666666666667,60,1.5,0.0417,27.8,1,"HRT",13.2673064431369,1
90.01,90,1.5,0.0408,27.2,1,"HRT",5.62638118329285,1
180.043333333333,180,1.5,0.0438,29.2,1,"HRT",1.92649545957255,1
299.946666666667,300,1.5,0.0438,29.2,1,"HRT",0.590947871840253,1
2.10666666666667,2,5,0.15,30,1,"HRT",990.30381005884,1
9.57333333333333,10,5,0.142,28.4,1,"HRT",153.347582894325,1
19.8366666666667,20,5,0.138,27.6,1,"HRT",62.7015379363426,1
44.5366666666667,45,5,0.154,30.8,1,"HRT",13.1262067475458,1
59.8033333333333,60,5,0.138,27.6,1,"HRT",11.5655148565126,1
89.9133333333333,90,5,0.147,29.4,1,"HRT",5.52759110734626,1
180.013333333333,180,5,0.137,27.4,1,"HRT",1.54685739216402,1
300.033333333333,300,5,0.14,28,1,"HRT",0.883309017532496,1
479.83,480,5,0.139,27.8,1,"HRT",0.46944009909903,1
2.19333333333333,2,10,0.296,29.6,1,"HRT",2408.45342434191,1
10.37,10,10,0.276,27.6,1,"HRT",671.970202603158,1
19.2733333333333,20,10,0.264,26.4,1,"HRT",198.960340472537,1
44.91,45,10,0.272,27.2,1,"HRT",47.7840558519228,1
59.79,60,10,0.258,25.8,1,"HRT",23.5838816636427,1
90.2166666666667,90,10,0.252,25.2,1,"HRT",16.7882399892107,1
179.33,180,10,0.3,30,1,"HRT",1.95551282863606,1
299.29,300,10,0.274,27.4,1,"HRT",0.899020767646086,1
479.833333333333,480,10,0.276,27.6,1,"HRT",0.779780388009721,1
1.94333333333333,2,0.5,0.0148,29.6,1,"SPR",63.5369914377688,1
9.91,10,0.5,0.0167,33.4,1,"SPR",124.514048282616,1
18.85,20,0.5,0.0138,27.6,1,"SPR",129.872133111128,1
45.0666666666667,45,0.5,0.016,32,1,"SPR",38.7848697374562,1
60.3433333333333,60,0.5,0.0146,29.2,1,"SPR",28.6800103934511,1
90.2666666666667,90,0.5,0.0141,28.2,1,"SPR",17.5951811140595,1
180.206666666667,180,0.5,0.0152,30.4,1,"SPR",17.999786450683,1
300.493333333333,300,0.5,0.0158,31.6,1,"SPR",NA,1
2.05333333333333,2,1.5,0.0465,31,1,"SPR",93.0916488450316,1
9.95333333333333,10,1.5,0.0423,28.2,1,"SPR",134.517826213147,1
19.95,20,1.5,0.0477,31.8,1,"SPR",132.201709705901,1
44.8866666666667,45,1.5,0.0432,28.8,1,"SPR",104.857391646782,1
60.0666666666667,60,1.5,0.0417,27.8,1,"SPR",50.5234626158187,1
90.01,90,1.5,0.0408,27.2,1,"SPR",39.9475496199839,1
180.043333333333,180,1.5,0.0438,29.2,1,"SPR",25.2700544857683,1
299.946666666667,300,1.5,0.0438,29.2,1,"SPR",18.1484733327659,1
2.10666666666667,2,5,0.15,30,1,"SPR",299.334845514254,1
9.57333333333333,10,5,0.142,28.4,1,"SPR",1181.89777089899,1
19.8366666666667,20,5,0.138,27.6,1,"SPR",879.318028522781,1
44.5366666666667,45,5,0.154,30.8,1,"SPR",258.049466123268,1
59.8033333333333,60,5,0.138,27.6,1,"SPR",219.931200614539,1
89.9133333333333,90,5,0.147,29.4,1,"SPR",171.640898649734,1
180.013333333333,180,5,0.137,27.4,1,"SPR",50.465560903496,1
300.033333333333,300,5,0.14,28,1,"SPR",21.4389963075425,1
479.83,480,5,0.139,27.8,1,"SPR",4.29362658482123,1
2.19333333333333,2,10,0.296,29.6,1,"SPR",1282.37925608879,1
10.37,10,10,0.276,27.6,1,"SPR",1667.95915305282,1
19.2733333333333,20,10,0.264,26.4,1,"SPR",927.404564244857,1
44.91,45,10,0.272,27.2,1,"SPR",267.785336503783,1
59.79,60,10,0.258,25.8,1,"SPR",166.947043675438,1
90.2166666666667,90,10,0.252,25.2,1,"SPR",155.019987799459,1
179.33,180,10,0.3,30,1,"SPR",31.0033184948355,1
299.29,300,10,0.274,27.4,1,"SPR",11.411598090104,1
479.833333333333,480,10,0.276,27.6,1,"SPR",5.7436730750702,1
1.94333333333333,2,0.5,0.0148,29.6,1,"ART",156.294576015122,1
9.91,10,0.5,0.0167,33.4,1,"ART",59.52349040183,1
18.85,20,0.5,0.0138,27.6,1,"ART",44.7752723721931,1
45.0666666666667,45,0.5,0.016,32,1,"ART",20.4320388093491,1
60.3433333333333,60,0.5,0.0146,29.2,1,"ART",15.2102997486812,1
90.2666666666667,90,0.5,0.0141,28.2,1,"ART",9.74688697630484,1
180.206666666667,180,0.5,0.0152,30.4,1,"ART",3.48820173096309,1
300.493333333333,300,0.5,0.0158,31.6,1,"ART",2.59725525407073,1
2.05333333333333,2,1.5,0.0465,31,1,"ART",2252.69532715224,1
9.95333333333333,10,1.5,0.0423,28.2,1,"ART",389.393321817857,1
19.95,20,1.5,0.0477,31.8,1,"ART",296.051295213955,1
44.8866666666667,45,1.5,0.0432,28.8,1,"ART",176.413205159418,1
60.0666666666667,60,1.5,0.0417,27.8,1,"ART",103.898089001795,1
90.01,90,1.5,0.0408,27.2,1,"ART",33.4441778329128,1
180.043333333333,180,1.5,0.0438,29.2,1,"ART",6.54529761286698,1
299.946666666667,300,1.5,0.0438,29.2,1,"ART",3.74969122592342,1
2.10666666666667,2,5,0.15,30,1,"ART",6137.66207757701,1
9.57333333333333,10,5,0.142,28.4,1,"ART",868.456622288414,1
19.8366666666667,20,5,0.138,27.6,1,"ART",592.962608557,1
44.5366666666667,45,5,0.154,30.8,1,"ART",99.394627194321,1
59.8033333333333,60,5,0.138,27.6,1,"ART",88.2641219987861,1
89.9133333333333,90,5,0.147,29.4,1,"ART",55.8124745656573,1
180.013333333333,180,5,0.137,27.4,1,"ART",11.0997272438822,1
300.033333333333,300,5,0.14,28,1,"ART",2.84027964838882,1
479.83,480,5,0.139,27.8,1,"ART",1.44435420989716,1
2.19333333333333,2,10,0.296,29.6,1,"ART",15042.0185616699,1
10.37,10,10,0.276,27.6,1,"ART",1852.86781153278,1
19.2733333333333,20,10,0.264,26.4,1,"ART",1354.57547630364,1
44.91,45,10,0.272,27.2,1,"ART",612.297337510756,1
59.79,60,10,0.258,25.8,1,"ART",153.072550909653,1
90.2166666666667,90,10,0.252,25.2,1,"ART",106.675976175317,1
179.33,180,10,0.3,30,1,"ART",21.5998333931769,1
299.29,300,10,0.274,27.4,1,"ART",14.9397293852649,1
479.833333333333,480,10,0.276,27.6,1,"ART",9.38823442692284,1
1.94333333333333,2,0.5,0.0148,29.6,1,"KID",30.3639399367166,1
9.91,10,0.5,0.0167,33.4,1,"KID",19.2621211431415,1
18.85,20,0.5,0.0138,27.6,1,"KID",25.7696616084111,1
45.0666666666667,45,0.5,0.016,32,1,"KID",10.392877527732,1
60.3433333333333,60,0.5,0.0146,29.2,1,"KID",8.64655056700331,1
90.2666666666667,90,0.5,0.0141,28.2,1,"KID",6.50569616097969,1
180.206666666667,180,0.5,0.0152,30.4,1,"KID",6.55620244180675,1
300.493333333333,300,0.5,0.0158,31.6,1,"KID",2.74587259398364,1
2.05333333333333,2,1.5,0.0465,31,1,"KID",101.445765741983,1
9.95333333333333,10,1.5,0.0423,28.2,1,"KID",56.5180451129375,1
19.95,20,1.5,0.0477,31.8,1,"KID",35.8446705682377,1
44.8866666666667,45,1.5,0.0432,28.8,1,"KID",35.3712275731126,1
60.0666666666667,60,1.5,0.0417,27.8,1,"KID",17.3705949655124,1
90.01,90,1.5,0.0408,27.2,1,"KID",10.0854790820841,1
180.043333333333,180,1.5,0.0438,29.2,1,"KID",4.88462337671271,1
299.946666666667,300,1.5,0.0438,29.2,1,"KID",3.05370504620888,1
2.10666666666667,2,5,0.15,30,1,"KID",390.885430125887,1
9.57333333333333,10,5,0.142,28.4,1,"KID",264.592827210048,1
19.8366666666667,20,5,0.138,27.6,1,"KID",208.004407387168,1
44.5366666666667,45,5,0.154,30.8,1,"KID",49.6142162192487,1
59.8033333333333,60,5,0.138,27.6,1,"KID",64.8054792013846,1
89.9133333333333,90,5,0.147,29.4,1,"KID",25.5549436650917,1
180.013333333333,180,5,0.137,27.4,1,"KID",8.20645695276103,1
300.033333333333,300,5,0.14,28,1,"KID",9.23565353160328,1
479.83,480,5,0.139,27.8,1,"KID",12.0707087349311,1
2.19333333333333,2,10,0.296,29.6,1,"KID",665.577220157103,1
10.37,10,10,0.276,27.6,1,"KID",358.021766049573,1
19.2733333333333,20,10,0.264,26.4,1,"KID",271.986008206259,1
44.91,45,10,0.272,27.2,1,"KID",57.5659809742753,1
59.79,60,10,0.258,25.8,1,"KID",56.5905744739166,1
90.2166666666667,90,10,0.252,25.2,1,"KID",57.6634127442987,1
179.33,180,10,0.3,30,1,"KID",16.5906515560669,1
299.29,300,10,0.274,27.4,1,"KID",15.3934907879082,1
479.833333333333,480,10,0.276,27.6,1,"KID",4.86802030808439,1
1.94333333333333,2,0.5,0.0148,29.6,1,"SPS",63.5369914377688,1
9.91,10,0.5,0.0167,33.4,1,"SPS",124.514048282616,1
18.85,20,0.5,0.0138,27.6,1,"SPS",129.872133111128,1
45.0666666666667,45,0.5,0.016,32,1,"SPS",38.7848697374562,1
60.3433333333333,60,0.5,0.0146,29.2,1,"SPS",28.6800103934511,1
90.2666666666667,90,0.5,0.0141,28.2,1,"SPS",17.5951811140595,1
180.206666666667,180,0.5,0.0152,30.4,1,"SPS",17.999786450683,1
300.493333333333,300,0.5,0.0158,31.6,1,"SPS",NA,1
2.05333333333333,2,1.5,0.0465,31,1,"SPS",93.0916488450316,1
9.95333333333333,10,1.5,0.0423,28.2,1,"SPS",134.517826213147,1
19.95,20,1.5,0.0477,31.8,1,"SPS",132.201709705901,1
44.8866666666667,45,1.5,0.0432,28.8,1,"SPS",104.857391646782,1
60.0666666666667,60,1.5,0.0417,27.8,1,"SPS",50.5234626158187,1
90.01,90,1.5,0.0408,27.2,1,"SPS",39.9475496199839,1
180.043333333333,180,1.5,0.0438,29.2,1,"SPS",25.2700544857683,1
299.946666666667,300,1.5,0.0438,29.2,1,"SPS",18.1484733327659,1
2.10666666666667,2,5,0.15,30,1,"SPS",299.334845514254,1
9.57333333333333,10,5,0.142,28.4,1,"SPS",1181.89777089899,1
19.8366666666667,20,5,0.138,27.6,1,"SPS",879.318028522781,1
44.5366666666667,45,5,0.154,30.8,1,"SPS",258.049466123268,1
59.8033333333333,60,5,0.138,27.6,1,"SPS",219.931200614539,1
89.9133333333333,90,5,0.147,29.4,1,"SPS",171.640898649734,1
180.013333333333,180,5,0.137,27.4,1,"SPS",50.465560903496,1
300.033333333333,300,5,0.14,28,1,"SPS",21.4389963075425,1
479.83,480,5,0.139,27.8,1,"SPS",4.29362658482123,1
2.19333333333333,2,10,0.296,29.6,1,"SPS",1282.37925608879,1
10.37,10,10,0.276,27.6,1,"SPS",1667.95915305282,1
19.2733333333333,20,10,0.264,26.4,1,"SPS",927.404564244857,1
44.91,45,10,0.272,27.2,1,"SPS",267.785336503783,1
59.79,60,10,0.258,25.8,1,"SPS",166.947043675438,1
90.2166666666667,90,10,0.252,25.2,1,"SPS",155.019987799459,1
179.33,180,10,0.3,30,1,"SPS",31.0033184948355,1
299.29,300,10,0.274,27.4,1,"SPS",11.411598090104,1
479.833333333333,480,10,0.276,27.6,1,"SPS",5.7436730750702,1
2,2,0.5,0.014,28,0,"PA",NA,0
2,2,0.5,0.014,28,0,"PA",NA,0
2,2,0.5,0.014,28,0,"PA",NA,0
2,2,0.5,0.014,28,0,"PA",NA,0
2,2,0.5,0.014,28,0,"PA",NA,0
10,10,0.5,0.014,28,0,"PA",76.3323816453938,0
10,10,0.5,0.014,28,0,"PA",57.7430910119437,0
10,10,0.5,0.014,28,0,"PA",NA,0
10,10,0.5,0.014,28,0,"PA",89.9093574113092,0
10,10,0.5,0.014,28,0,"PA",34.10555764111,0
10,10,0.5,0.014,28,0,"PA",38.428562717388,0
20,20,0.5,0.014,28,0,"PA",80.9324938829673,0
20,20,0.5,0.014,28,0,"PA",88.2195456539314,0
20,20,0.5,0.014,28,0,"PA",71.4959882858121,0
20,20,0.5,0.014,28,0,"PA",NA,0
20,20,0.5,0.014,28,0,"PA",68.9671502911601,0
45,40,0.5,0.014,28,0,"PA",63.65876733119,0
45,40,0.5,0.014,28,0,"PA",99.4347605042908,0
45,40,0.5,0.014,28,0,"PA",78.9682175087935,0
45,40,0.5,0.014,28,0,"PA",152.124391847481,0
45,40,0.5,0.014,28,0,"PA",65.080537866619,0
60,60,0.5,0.014,28,0,"PA",38.9823764067248,0
60,60,0.5,0.014,28,0,"PA",64.5166400202428,0
60,60,0.5,0.014,28,0,"PA",56.3279741940331,0
60,60,0.5,0.014,28,0,"PA",111.039424946615,0
60,60,0.5,0.014,28,0,"PA",41.8816951195593,0
90,90,0.5,0.014,28,0,"PA",10.9982435818271,0
90,90,0.5,0.014,28,0,"PA",5.92248126074586,0
90,90,0.5,0.014,28,0,"PA",13.9433219033338,0
90,90,0.5,0.014,28,0,"PA",13.9032497055436,0
90,90,0.5,0.014,28,0,"PA",34.8102792693444,0
180,180,0.5,0.014,28,0,"PA",1.68015640794017,0
180,180,0.5,0.014,28,0,"PA",0.886249883080969,0
180,180,0.5,0.014,28,0,"PA",NA,0
180,180,0.5,0.014,28,0,"PA",NA,0
180,180,0.5,0.014,28,0,"PA",NA,0
300,300,0.5,0.014,28,0,"PA",NA,0
300,300,0.5,0.014,28,0,"PA",NA,0
300,300,0.5,0.014,28,0,"PA",NA,0
300,300,0.5,0.014,28,0,"PA",NA,0
300,300,0.5,0.014,28,0,"PA",NA,0
960.316666666667,960,10,0.28,28,0,"PA",NA,0
960.066666666667,960,10,0.28,28,0,"PA",NA,0
961.833333333333,960,10,0.28,28,0,"PA",NA,0
960.116666666667,960,10,0.28,28,0,"PA",NA,0
959.95,960,10,0.28,28,0,"PA",NA,0
690.316666666667,600,10,0.28,28,0,"PA",NA,0
690.033333333333,600,10,0.28,28,0,"PA",NA,0
689.533333333333,600,10,0.28,28,0,"PA",NA,0
689.416666666667,600,10,0.28,28,0,"PA",NA,0
689.916666666667,600,10,0.28,28,0,"PA",NA,0
355.283333333333,360,10,0.28,28,0,"PA",29.8235320468083,0
355.083333333333,360,10,0.28,28,0,"PA",52.453429998073,0
354.683333333333,360,10,0.28,28,0,"PA",69.0476402662011,0
355.033333333333,360,10,0.28,28,0,"PA",62.7341363144233,0
354.833333333333,360,10,0.28,28,0,"PA",65.978071415997,0
180.333333333333,180,10,0.28,28,0,"PA",288.559969021402,0
180.116666666667,180,10,0.28,28,0,"PA",364.576920731577,0
179.8,180,10,0.28,28,0,"PA",155.909381020665,0
180.05,180,10,0.28,28,0,"PA",426.888885504735,0
180.083333333333,180,10,0.28,28,0,"PA",457.50308795033,0
90.8333333333333,90,10,0.28,28,0,"PA",1353.58706322753,0
90.6666666666667,90,10,0.28,28,0,"PA",690.60590802664,0
89.7166666666667,90,10,0.28,28,0,"PA",1226.93753150959,0
89.9666666666667,90,10,0.28,28,0,"PA",1171.17972483721,0
90.05,90,10,0.28,28,0,"PA",NA,0
60.5333333333333,60,10,0.28,28,0,"PA",607.231411185198,0
60.0833333333333,60,10,0.28,28,0,"PA",1083.44634977965,0
60,60,10,0.28,28,0,"PA",835.753305144522,0
60.0166666666667,60,10,0.28,28,0,"PA",1408.69596665997,0
59.95,60,10,0.28,28,0,"PA",1476.51672115294,0
40.05,40,10,0.28,28,0,"PA",1484.04833441285,0
39.9666666666667,40,10,0.28,28,0,"PA",863.96086733719,0
39.8666666666667,40,10,0.28,28,0,"PA",2389.6095566482,0
39.8666666666667,40,10,0.28,28,0,"PA",1314.1042369395,0
40.0333333333333,40,10,0.28,28,0,"PA",1845.24935266105,0
20.2333333333333,20,10,0.28,28,0,"PA",3039.26991852377,0
19.8,20,10,0.28,28,0,"PA",1191.9895006883,0
20,20,10,0.28,28,0,"PA",3153.43538197179,0
19.9166666666667,20,10,0.28,28,0,"PA",3753.89026790015,0
19.9333333333333,20,10,0.28,28,0,"PA",1099.65529708035,0
9.91666666666667,10,10,0.28,28,0,"PA",NA,0
10.05,10,10,0.28,28,0,"PA",1303.87717564771,0
